person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
28,111000,2,12.0,5,5,25000,19.79,1,0.23,0,5
23,88500,2,3.0,1,0,12000,7.51,0,0.14,0,4
24,50000,0,2.0,4,1,14000,9.88,0,0.28,0,2
22,55000,0,6.0,3,2,6000,14.27,0,0.11,0,3
25,34500,0,1.0,3,4,18250,17.04,1,0.53,0,3
26,81000,0,10.0,1,4,21000,16.95,1,0.26,1,3
21,30000,2,0.0,1,3,2000,14.46,0,0.07,1,4
22,50000,2,4.0,3,1,10000,12.69,0,0.2,0,4
26,93000,2,0.0,5,0,8000,6.99,0,0.09,0,2
33,30000,0,2.0,3,4,6000,19.42,1,0.2,0,10
29,19200,0,1.0,5,0,2000,5.99,1,0.1,0,6
33,118000,2,5.0,5,3,25000,14.96,1,0.21,1,9
25,40000,0,2.0,2,2,18000,13.11,1,0.45,1,3
30,117005,0,1.0,3,4,12000,18.79,1,0.1,1,8
25,29000,0,1.0,4,3,4000,14.54,1,0.14,1,3
34,45600,0,6.0,5,1,15000,11.48,1,0.33,0,9
39,40800,1,0.0,4,0,3500,8.59,0,0.09,0,14
31,30000,0,0.0,4,1,7200,10.99,1,0.24,0,10
26,56000,0,7.0,2,4,22000,17.19,1,0.39,0,3
22,41000,2,6.0,4,0,7000,7.9,1,0.17,0,2
24,97850,0,5.0,4,0,10000,7.51,0,0.1,0,4
41,32496,0,4.0,1,1,2000,10.99,1,0.06,0,12
29,60000,2,4.0,5,0,12000,7.29,0,0.2,0,7
34,25480,0,6.0,2,3,5000,12.8,1,0.2,0,5
27,50000,0,3.0,2,2,16000,10.99,1,0.32,1,5
39,70000,0,8.0,2,0,16000,7.9,0,0.23,0,14
24,54000,2,1.0,5,0,1500,5.42,1,0.03,0,3
33,120000,0,9.0,5,1,25000,11.36,0,0.21,0,8
22,16000,0,0.0,1,2,4750,13.16,1,0.3,0,3
33,51000,0,17.0,2,3,5000,14.96,1,0.1,1,9
24,28800,1,4.0,1,0,7500,8.49,0,0.26,0,2
28,35000,0,4.0,1,1,13250,10.65,1,0.38,0,7
24,40000,0,4.0,1,0,1000,6.76,0,0.03,0,4
22,76500,0,0.0,4,3,7500,13.24,1,0.1,1,4
25,58000,2,5.0,4,3,10000,13.24,0,0.17,0,4
27,65004,1,1.0,4,2,12000,12.09,0,0.18,0,7
28,30000,0,3.0,0,0,10000,8.9,1,0.33,0,5
25,221004,2,6.0,5,3,11900,14.42,1,0.05,1,3
31,40000,0,9.0,3,0,1600,10.99,0,0.04,0,8
24,90000,2,5.0,3,2,19200,12.84,1,0.21,1,4
27,48000,1,10.0,0,0,6500,7.75,0,0.14,0,8
30,100000,2,11.0,3,3,16000,16.49,0,0.16,1,9
22,55250,2,2.0,2,3,7400,14.84,1,0.11,0,2
26,66000,2,9.0,5,3,15000,14.42,1,0.23,0,2
33,30000,0,3.0,1,1,11975,9.99,1,0.4,0,5
22,35000,0,1.0,1,2,5700,12.99,0,0.16,0,3
23,69000,0,1.0,1,3,9000,14.09,1,0.13,1,3
23,45288,2,7.0,5,1,20500,9.25,0,0.45,0,2
23,36000,0,0.0,3,2,11000,13.11,1,0.31,1,3
23,50000,1,3.0,3,0,5000,8.94,0,0.1,0,3
26,63000,0,3.0,4,2,6000,13.23,0,0.1,0,2
34,32000,2,12.0,4,0,2275,6.17,0,0.07,0,6
29,75000,0,1.0,3,0,20000,6.54,0,0.27,0,9
23,50000,0,7.0,2,3,7200,17.58,1,0.14,1,2
41,62500,2,17.0,4,0,5000,8.49,0,0.08,0,15
37,92000,0,0.0,3,1,21000,11.63,0,0.23,0,15
26,95000,0,4.0,5,0,4800,10.99,0,0.05,0,4
29,127000,2,1.0,0,1,24250,11.36,0,0.19,0,8
26,32000,0,3.0,5,0,5000,6.03,0,0.16,0,2
37,90000,0,15.0,0,0,12000,7.51,0,0.13,0,13
35,16800,0,0.0,4,0,3000,5.42,1,0.18,0,7
34,41600,0,0.0,0,1,5000,10.65,0,0.12,0,6
23,85272,0,7.0,3,1,5000,11.11,0,0.06,0,4
28,110000,2,12.0,4,1,3500,11.49,0,0.03,0,10
36,87000,0,5.0,2,2,5000,13.98,0,0.06,0,14
26,64000,2,6.0,5,4,9000,18.64,1,0.14,0,4
31,25000,0,0.0,2,0,13000,8.9,1,0.52,0,7
24,53000,0,3.0,4,1,2000,10.36,0,0.04,0,2
36,50000,0,3.0,3,1,3000,11.26,0,0.06,0,11
21,26000,0,2.0,2,4,7750,16.7,1,0.3,1,2
30,45000,2,6.0,4,0,7500,7.9,0,0.17,0,5
25,52000,0,2.0,3,2,18000,12.98,1,0.35,0,4
32,62900,0,6.0,2,3,16000,14.96,1,0.22,0,5
23,74000,0,1.0,3,3,15000,15.65,1,0.2,0,2
21,21600,0,0.0,5,1,2000,11.71,1,0.09,0,2
24,40000,2,4.0,2,1,3500,8.88,0,0.09,0,2
24,32000,0,2.0,4,4,4000,17.93,1,0.13,0,3
28,59000,0,0.0,4,4,6500,16.35,1,0.11,0,7
43,51600,0,4.0,3,1,1500,11.86,0,0.03,0,12
27,65000,2,11.0,3,0,9000,7.66,0,0.14,0,6
29,120000,2,2.0,0,3,7000,10.99,0,0.06,0,8
27,33996,0,8.0,5,3,6000,15.31,1,0.18,1,5
25,120000,0,9.0,1,0,30000,7.9,0,0.25,0,4
30,69000,0,0.0,4,0,1000,8.59,1,0.01,0,5
28,42328,0,5.0,2,0,6000,8.63,0,0.14,0,7
28,35000,0,4.0,0,3,10000,16.77,0,0.29,1,8
44,57600,0,12.0,0,0,7000,7.4,0,0.12,0,11
29,125000,2,12.0,0,1,25000,10.62,0,0.2,0,8
26,165000,2,10.0,1,2,20000,13.22,0,0.12,1,4
23,37200,2,7.0,5,0,4000,7.66,1,0.11,0,2
29,49000,0,2.0,5,3,12000,15.37,1,0.24,0,7
31,200000,0,5.0,4,1,15000,11.36,0,0.07,0,8
31,78000,2,0.0,1,0,5000,10.99,1,0.06,0,5
24,50000,1,5.0,3,1,5000,12.69,0,0.1,0,3
25,23460,0,5.0,2,1,7000,10.99,0,0.3,0,2
26,56000,0,10.0,4,1,10000,12.69,1,0.18,0,2
22,50000,0,2.0,3,0,7000,7.66,0,0.14,0,3
22,50000,0,6.0,5,4,18250,16.7,1,0.36,1,3
24,18000,0,2.0,1,2,4000,12.87,1,0.22,1,4
29,42000,0,0.0,0,1,13750,11.36,1,0.33,0,8
30,48996,2,5.0,2,2,5000,15.23,0,0.1,1,5
24,55000,0,2.0,4,3,8000,14.61,1,0.15,0,2
48,19632,0,19.0,0,2,2000,13.47,0,0.1,1,12
29,113000,2,5.0,0,6,25000,18.84,1,0.22,1,7
38,30000,2,8.0,4,2,10000,11.22,0,0.33,1,14
26,49200,1,11.0,4,1,10750,11.11,0,0.22,0,3
29,160000,0,4.0,3,2,35000,14.27,0,0.22,1,8
27,48996,0,1.0,5,3,4000,14.61,1,0.08,1,6
24,15600,0,3.0,2,4,4000,16.32,1,0.26,0,2
26,72000,2,10.0,1,3,16000,10.99,0,0.22,0,3
38,313000,2,0.0,5,2,21600,10.99,0,0.07,1,16
22,30000,0,2.0,3,3,12000,14.46,1,0.4,0,2
22,34650,0,3.0,1,0,12400,10.99,1,0.36,0,4
23,28000,2,7.0,5,3,9500,15.62,1,0.34,0,2
22,18000,0,0.0,4,4,1500,18.64,1,0.08,0,2
23,32000,0,7.0,3,2,10000,13.11,1,0.31,1,4
26,54200,2,3.0,4,0,7000,7.49,0,0.13,0,3
23,40000,2,7.0,1,1,3500,12.21,0,0.09,0,3
24,29000,0,2.0,2,3,2500,10.99,1,0.09,0,4
23,56000,0,8.0,2,6,21600,21.21,1,0.39,1,4
29,37920,0,2.0,2,2,12000,13.48,1,0.32,0,8
27,130000,2,12.0,0,0,5000,8.63,0,0.04,0,5
45,60000,0,4.0,1,1,25000,9.99,1,0.42,0,14
28,39000,0,6.0,2,3,3600,16.29,1,0.09,0,8
21,30720,0,5.0,1,2,18000,13.48,1,0.59,1,4
23,92000,2,7.0,1,2,7000,13.47,0,0.08,1,4
27,44000,0,2.0,2,1,15000,10.99,1,0.34,0,6
24,14400,1,5.0,0,0,6000,7.49,1,0.42,0,3
28,58704,0,5.0,5,2,23500,14.72,1,0.4,0,7
23,71000,2,7.0,3,0,8500,5.79,0,0.12,0,2
25,120000,2,0.0,4,4,20000,10.99,0,0.17,0,2
30,40750,0,2.0,5,3,3000,15.28,1,0.07,0,10
35,39000,0,2.0,2,2,10000,13.16,1,0.26,0,6
24,21600,0,0.0,1,4,2600,19.29,1,0.12,1,4
24,60000,2,9.0,0,0,5000,7.88,0,0.08,0,4
27,60000,0,0.0,3,1,20000,12.21,1,0.33,0,5
22,36000,0,1.0,4,1,3000,10.37,1,0.08,0,3
22,70550,0,0.0,2,4,7000,15.88,1,0.08,0,3
30,90000,2,5.0,0,1,7500,10.71,0,0.08,0,5
29,37000,0,4.0,4,0,12000,9.63,1,0.32,0,7
23,33600,2,3.0,2,0,4200,10.99,0,0.13,0,3
30,82500,2,7.0,1,3,10000,15.65,0,0.12,1,9
26,56000,0,7.0,2,4,22000,17.19,1,0.39,0,3
27,29000,0,0.0,1,3,6500,14.11,1,0.22,0,8
43,22800,0,0.0,2,1,5075,10.59,0,0.22,0,12
26,244800,2,11.0,2,3,12000,16.29,1,0.04,1,4
33,34000,2,8.0,4,3,6000,14.11,1,0.18,0,9
25,30000,0,9.0,4,2,5600,10.99,1,0.19,1,4
23,294000,2,6.0,1,0,15000,8.9,0,0.05,0,4
29,56964,0,12.0,5,0,18000,10.99,1,0.32,0,8
23,24000,0,3.0,1,0,5250,7.66,1,0.22,0,3
27,72000,0,11.0,1,0,12000,6.62,0,0.17,0,8
28,50000,2,0.0,0,0,9000,10.99,0,0.18,0,7
25,80004,0,5.0,4,1,10000,9.62,0,0.12,0,4
23,72000,0,7.0,0,0,3000,7.43,0,0.04,0,2
25,83800,0,2.0,5,3,25000,15.95,1,0.3,1,3
25,32000,2,4.0,5,1,8000,10.36,1,0.25,0,2
27,26400,0,3.0,3,2,2500,13.23,0,0.09,1,10
25,39000,0,9.0,3,3,15200,16.0,1,0.39,0,3
58,45600,2,20.0,0,2,6000,12.99,0,0.13,0,25
25,31200,0,0.0,5,0,3600,8.9,0,0.12,0,2
33,285000,2,0.0,5,2,10000,13.99,0,0.04,0,7
23,56000,0,4.0,5,1,15000,12.69,1,0.27,0,4
28,16800,1,4.0,2,2,5000,13.98,1,0.3,0,8
24,73000,2,9.0,1,4,25000,16.32,1,0.34,0,2
35,67600,0,7.0,0,1,16000,11.58,0,0.24,0,5
31,43288,0,7.0,2,1,10000,10.74,0,0.23,0,5
32,30000,1,10.0,4,0,17875,6.99,0,0.6,0,5
28,60000,2,12.0,1,0,13000,8.9,0,0.22,0,10
21,31200,0,1.0,5,3,6000,16.89,1,0.19,0,3
25,25000,0,5.0,2,1,9000,11.49,1,0.36,0,2
22,29000,0,5.0,1,3,4000,15.33,1,0.14,1,4
24,45000,0,0.0,2,4,6000,17.19,1,0.13,0,3
24,36000,0,2.0,3,3,8000,14.96,1,0.22,1,2
36,174462,0,9.0,3,4,20000,17.04,1,0.11,0,16
22,31500,0,3.0,5,3,2900,10.99,1,0.09,1,3
28,50000,0,2.0,1,1,15200,10.25,0,0.3,0,10
22,32400,0,6.0,3,2,7500,14.27,1,0.23,0,2
24,55200,2,8.0,1,2,9600,10.78,1,0.17,0,4
36,44000,2,9.0,5,3,9400,13.3,1,0.21,0,15
23,25000,0,1.0,0,0,7100,7.9,0,0.28,0,2
25,28500,0,0.0,2,1,8500,11.14,0,0.3,0,3
25,82000,0,5.0,4,2,6000,10.99,0,0.07,0,3
49,64600,2,4.0,2,3,10000,16.49,1,0.13,0,12
25,21000,0,2.0,1,4,4500,16.45,1,0.21,1,4
21,39996,2,6.0,1,2,13000,13.48,0,0.33,0,2
36,57000,2,11.0,4,1,1500,9.62,1,0.03,0,16
22,80340,1,2.0,1,0,7000,7.14,0,0.09,0,3
24,49000,2,5.0,4,0,2700,6.92,0,0.06,0,4
24,54996,0,8.0,1,1,7200,10.99,0,0.13,0,3
21,12000,0,0.0,2,1,4000,10.65,1,0.33,0,4
30,85000,1,12.0,3,0,7800,6.03,0,0.09,0,10
23,42000,2,3.0,5,2,1800,12.99,1,0.04,1,3
22,31000,0,5.0,5,1,21250,12.42,1,0.69,0,3
27,68700,1,0.0,0,0,10000,6.92,0,0.15,0,6
33,35600,0,1.0,2,2,6000,13.49,1,0.17,1,6
25,120000,0,3.0,5,0,10000,9.32,0,0.08,0,2
27,54000,0,6.0,5,1,5000,11.99,1,0.09,0,10
32,75000,0,6.0,4,1,15000,8.88,1,0.2,0,9
24,33996,1,4.0,2,1,5100,11.12,0,0.15,0,4
23,49530,2,7.0,5,3,16000,14.54,1,0.32,1,2
27,75000,2,0.0,1,0,4200,9.32,0,0.06,0,8
24,15000,0,3.0,0,4,4800,16.95,1,0.32,0,3
24,70000,0,8.0,3,4,20000,14.88,1,0.29,0,4
24,54417,2,1.0,2,2,9525,11.66,1,0.18,1,3
37,39600,2,17.0,4,0,6000,10.99,0,0.15,0,17
28,81000,0,13.0,3,0,6225,7.9,0,0.08,0,7
23,16080,0,4.0,1,3,3000,16.29,1,0.19,1,2
28,28089,0,0.0,0,2,5500,12.22,0,0.2,1,5
23,38000,0,1.0,2,3,4100,10.99,1,0.11,0,4
26,33996,0,2.0,2,1,10800,11.12,1,0.32,0,3
24,15996,1,8.0,1,0,4000,8.0,1,0.25,0,2
26,84000,2,10.0,0,1,4925,9.96,0,0.06,0,3
27,78000,1,4.0,3,1,6000,12.18,0,0.08,0,10
29,85000,0,1.0,0,1,35000,11.99,1,0.41,0,8
22,52000,0,1.0,4,3,7500,10.99,1,0.14,1,4
37,44000,0,0.0,0,1,1700,10.59,1,0.04,0,17
22,52800,0,6.0,1,2,6000,11.97,1,0.11,0,2
44,62400,0,4.0,4,4,10000,16.82,1,0.16,0,15
25,85000,2,6.0,5,2,1500,13.06,0,0.02,0,2
25,43800,2,0.0,1,1,13000,10.38,0,0.3,0,4
24,27500,0,0.0,0,4,5000,15.07,1,0.18,1,4
23,60000,0,5.0,3,3,5000,16.49,0,0.08,1,2
23,50000,1,3.0,0,1,1500,11.49,0,0.03,0,2
21,34000,0,5.0,4,1,2400,10.83,1,0.07,0,4
37,91800,2,21.0,2,3,20000,14.84,1,0.19,1,12
22,30000,0,0.0,3,2,6300,13.22,0,0.21,1,3
22,38000,0,6.0,0,0,15000,7.88,1,0.39,0,3
26,40000,0,4.0,2,1,15000,10.99,1,0.38,0,3
31,300000,2,1.0,3,3,25000,14.83,0,0.08,0,9
23,45504,0,2.0,0,2,14500,10.99,1,0.32,0,3
25,50000,2,5.0,1,2,4000,13.43,0,0.08,1,3
22,44400,0,4.0,5,0,7500,8.49,1,0.17,0,4
24,65000,0,1.0,4,1,5000,10.25,0,0.08,0,2
23,59000,0,7.0,1,2,20000,12.29,1,0.34,0,4
28,34000,0,3.0,2,1,3000,10.37,1,0.09,0,10
28,30000,0,2.0,5,0,12000,5.42,1,0.4,0,6
25,96000,2,0.0,3,1,5000,11.83,0,0.05,0,4
23,40000,1,0.0,3,0,6400,8.32,0,0.16,0,3
23,36000,0,1.0,0,3,7500,12.61,1,0.21,1,2
26,68000,2,11.0,2,3,25000,15.65,1,0.31,0,2
26,93000,2,7.0,5,3,25000,16.0,1,0.27,1,2
23,97000,0,7.0,3,1,30000,10.65,1,0.31,0,2
37,21600,0,7.0,2,1,3000,12.18,0,0.14,0,16
28,65000,1,0.0,4,1,1450,9.76,0,0.02,0,6
23,91000,2,0.0,1,1,1000,11.71,0,0.01,0,3
23,34000,0,1.0,1,1,15000,11.71,1,0.44,0,4
25,85100,2,9.0,0,0,4500,6.39,0,0.05,0,3
32,44004,0,5.0,2,3,2200,15.65,1,0.05,0,5
29,66000,2,4.0,0,0,3000,7.66,0,0.05,0,7
30,78111,2,5.0,0,0,25000,7.51,1,0.32,0,7
22,27996,0,0.0,4,3,2200,15.95,1,0.08,1,2
23,36000,0,0.0,1,2,3000,12.29,1,0.08,0,2
30,57000,2,1.0,3,0,4500,7.49,0,0.08,0,10
35,82863,0,14.0,3,0,11000,10.99,0,0.13,0,6
49,72000,2,2.0,3,0,14825,6.03,0,0.21,0,12
22,34000,0,7.0,1,2,1800,10.99,1,0.05,0,2
24,65000,2,3.0,5,2,7000,13.61,0,0.11,1,3
29,39000,2,13.0,0,3,10000,10.99,1,0.26,0,5
38,86105,0,2.0,2,0,8000,6.54,1,0.08,0,17
27,33600,2,4.0,2,0,8000,10.99,0,0.24,0,10
45,19368,0,0.0,4,3,6700,12.92,1,0.35,1,15
25,40000,0,1.0,5,1,6500,11.89,0,0.16,0,4
25,24000,0,6.0,0,0,7700,8.9,1,0.32,0,3
22,25000,0,3.0,1,1,3000,12.69,0,0.12,0,3
36,145000,0,0.0,2,1,25000,10.99,0,0.17,0,15
61,10636,0,3.0,0,1,4000,12.21,1,0.38,0,25
27,34000,0,0.0,5,2,5600,15.96,1,0.16,1,10
25,39600,2,9.0,0,1,5000,8.88,0,0.13,0,3
24,56000,0,3.0,1,3,20000,14.61,1,0.36,1,4
24,30000,0,2.0,5,2,6000,13.49,0,0.2,0,3
26,127992,2,10.0,2,2,26000,13.99,0,0.2,1,3
28,40000,0,2.0,0,1,7500,11.86,0,0.19,0,8
23,18000,0,0.0,4,0,3200,10.99,1,0.18,0,4
39,275000,0,12.0,0,0,12000,8.49,0,0.04,0,14
29,37100,2,9.0,0,4,3000,16.82,0,0.08,0,7
23,64800,2,7.0,0,2,4000,13.99,0,0.06,1,2
32,42000,0,0.0,1,3,2000,15.62,1,0.05,0,6
25,49000,1,6.0,0,2,3000,10.99,0,0.06,0,4
23,103000,2,0.0,5,3,16750,10.99,1,0.16,0,2
25,80000,2,4.0,0,0,11000,6.62,0,0.14,0,3
31,74797,2,1.0,2,3,10000,15.58,1,0.11,1,6
24,81100,2,8.0,0,1,3200,10.99,0,0.04,0,2
25,38400,1,9.0,1,0,1000,6.62,0,0.03,0,2
23,85000,0,2.0,3,2,12000,13.16,0,0.14,1,4
22,32500,0,0.0,2,1,12000,11.49,1,0.37,0,2
26,60000,0,0.0,0,0,24000,7.9,1,0.4,0,4
24,24148,0,1.0,1,1,9975,11.48,1,0.41,0,4
25,60000,2,4.0,3,0,14000,7.9,0,0.23,0,2
30,15000,0,6.0,1,1,2700,12.69,1,0.18,0,5
21,25000,1,0.0,2,1,8800,9.33,0,0.35,0,3
26,135000,2,6.0,1,3,15000,15.33,0,0.11,1,2
24,75000,2,8.0,2,0,15000,7.51,0,0.2,0,2
22,34000,0,2.0,4,2,2500,13.57,1,0.07,1,3
29,76000,0,2.0,3,1,13000,10.25,0,0.17,0,8
28,103000,0,0.0,1,3,8000,14.61,1,0.08,0,10
32,68000,2,1.0,2,1,6100,10.25,0,0.09,0,7
23,50000,0,0.0,1,1,19400,12.69,1,0.39,0,2
28,46500,0,2.0,1,3,22500,14.96,1,0.48,1,9
26,59000,0,3.0,1,2,20000,10.99,1,0.34,0,2
25,42000,0,2.0,1,0,12000,7.9,0,0.29,0,4
23,70000,0,3.0,3,2,6600,12.84,0,0.09,1,3
22,78700,2,6.0,5,0,7000,7.68,1,0.09,0,3
28,36000,0,3.0,2,3,9600,14.61,1,0.27,1,10
22,60000,0,2.0,2,1,5125,11.86,0,0.09,0,3
31,30000,0,2.0,5,0,10000,8.63,1,0.33,0,5
34,14400,0,2.0,0,1,2500,10.0,1,0.17,0,5
34,99996,2,18.0,0,0,9800,7.14,0,0.1,0,8
28,53376,0,5.0,0,0,10000,5.42,0,0.19,0,5
24,32004,0,2.0,0,3,6000,14.84,1,0.19,0,4
27,41000,0,4.0,5,2,8000,12.84,1,0.2,1,10
31,125000,2,5.0,2,1,18000,11.99,0,0.14,0,7
29,64000,0,3.0,1,2,15000,15.27,1,0.23,0,6
21,33168,2,6.0,0,1,6425,9.63,0,0.19,0,3
23,34000,0,1.0,0,2,9500,10.99,1,0.28,1,4
23,29000,0,1.0,3,2,13475,14.26,1,0.46,1,4
28,64000,2,3.0,3,0,7200,7.29,0,0.11,0,8
29,47000,0,2.0,2,1,5000,10.62,0,0.11,0,9
26,80004,2,7.0,5,2,7500,15.23,1,0.09,1,2
23,33504,0,5.0,3,2,12000,13.11,1,0.36,1,4
26,58650,2,3.0,2,2,17500,10.99,1,0.25,0,4
25,76344,0,2.0,4,0,5000,9.63,0,0.07,0,2
26,9840,0,5.0,3,1,1750,9.99,1,0.18,0,4
24,60500,0,1.0,5,3,8150,17.27,1,0.13,1,3
25,33000,0,0.0,3,2,10000,15.96,1,0.3,1,3
25,56000,2,9.0,3,1,12375,11.49,0,0.22,0,4
23,41500,0,3.0,1,4,6000,16.7,1,0.14,0,2
24,101000,1,5.0,2,1,24250,12.53,0,0.24,0,4
28,30000,0,0.0,3,0,9600,10.99,1,0.32,0,7
22,45691,2,5.0,3,0,7000,7.14,0,0.15,0,2
27,43200,0,2.0,5,3,4500,16.07,1,0.1,1,5
21,18000,0,2.0,4,2,5800,14.72,1,0.32,1,2
29,68000,2,14.0,1,0,20000,8.9,0,0.29,0,5
26,52000,0,11.0,1,0,7000,7.88,0,0.13,0,3
22,55000,0,4.0,5,0,4500,6.76,0,0.08,0,4
30,22000,1,4.0,3,1,6000,11.89,0,0.27,0,8
31,34000,2,3.0,1,2,10000,13.85,1,0.29,1,6
23,18000,0,5.0,5,1,4000,10.99,1,0.22,0,3
22,43600,2,4.0,5,3,10000,14.96,1,0.23,0,2
31,53000,2,8.0,1,2,3000,15.23,0,0.06,0,5
23,37500,0,0.0,5,0,1800,8.94,0,0.05,0,4
31,100000,2,6.0,2,1,6000,10.99,0,0.06,0,6
25,70550,0,6.0,2,4,10000,16.77,1,0.12,0,3
28,120000,2,5.0,2,2,22000,13.72,0,0.18,1,6
31,138000,0,0.0,3,3,25000,13.24,1,0.18,0,7
24,12000,1,4.0,0,1,2500,12.69,1,0.21,0,4
22,70000,2,1.0,5,2,25000,13.79,1,0.36,0,3
33,110000,2,2.0,2,0,5000,7.51,0,0.05,0,7
24,50000,1,5.0,5,3,15000,16.29,0,0.3,0,4
22,70000,0,3.0,0,1,5600,11.14,0,0.08,0,3
22,100000,0,2.0,1,2,8450,12.99,0,0.08,1,2
22,29004,0,0.0,4,3,1200,15.7,1,0.04,1,4
22,64000,2,6.0,2,1,7000,10.38,0,0.11,0,4
24,34500,1,8.0,1,1,2000,11.71,0,0.06,0,3
21,56000,0,4.0,3,4,20000,17.39,1,0.36,1,3
24,77000,0,6.0,2,1,12000,11.49,0,0.16,0,4
23,38000,0,5.0,3,1,4400,11.71,0,0.12,0,2
25,75600,2,7.0,2,2,15000,12.68,0,0.2,1,3
24,50000,2,8.0,5,2,3000,13.47,0,0.06,0,3
41,24000,1,3.0,1,2,4500,12.99,0,0.19,1,12
22,26400,0,1.0,1,2,3500,15.27,0,0.13,0,3
30,40000,0,2.0,2,2,14000,12.73,1,0.35,0,8
38,30000,0,0.0,1,1,5600,9.99,1,0.19,0,15
22,30000,0,0.0,3,3,4000,15.21,1,0.13,0,2
21,12540,0,4.0,4,0,2500,7.88,1,0.2,0,2
35,42300,0,3.0,0,2,5500,13.06,0,0.13,0,8
29,48000,0,2.0,0,1,15000,11.36,1,0.31,0,8
22,78792,2,4.0,1,3,5500,14.61,0,0.07,0,4
25,110000,2,9.0,5,3,12000,15.99,1,0.11,0,3
23,65000,0,0.0,2,1,20000,10.65,1,0.31,0,3
34,54000,0,2.0,3,3,7800,14.84,1,0.14,0,6
31,80000,2,13.0,1,0,20000,8.9,0,0.25,0,10
25,20000,1,0.0,0,3,5650,15.99,0,0.28,1,2
23,29000,0,0.0,3,5,8000,18.3,1,0.28,0,2
24,18500,2,8.0,0,0,5000,9.32,1,0.27,0,3
24,50000,0,4.0,3,0,18000,7.9,1,0.36,0,4
33,36700,0,7.0,0,1,15000,11.14,1,0.41,0,10
36,127000,0,20.0,5,3,25000,14.59,1,0.2,0,11
24,60000,2,3.0,1,0,4000,5.42,0,0.07,0,2
30,200000,2,0.0,2,1,24250,11.48,0,0.12,0,8
23,140000,2,7.0,0,0,12000,8.49,0,0.09,0,3
24,74337,0,8.0,0,1,16000,11.86,0,0.22,0,3
36,36000,0,7.0,0,0,16000,8.9,1,0.44,0,17
23,18000,0,5.0,5,1,4000,10.99,1,0.22,0,3
24,16000,0,2.0,1,3,4200,10.99,1,0.26,0,2
40,32000,0,19.0,5,1,9600,9.88,0,0.3,0,14
26,38000,0,3.0,1,1,13400,9.99,1,0.35,0,2
21,50000,2,5.0,5,0,5375,7.49,0,0.11,0,3
28,127500,2,5.0,2,4,20000,17.04,1,0.13,1,8
24,22320,1,4.0,2,4,1000,16.32,1,0.04,0,2
22,35000,0,1.0,1,1,8000,9.2,0,0.23,0,3
23,116000,0,7.0,3,0,11000,8.94,0,0.09,0,2
32,106000,2,3.0,2,0,10000,10.99,0,0.09,0,7
22,54000,0,4.0,2,2,8075,13.06,0,0.15,0,3
28,48096,0,4.0,5,4,1200,17.56,1,0.02,1,5
21,36588,2,5.0,5,3,1000,14.61,1,0.03,0,2
29,72000,2,0.0,3,1,24000,10.99,0,0.33,0,6
34,42000,0,3.0,5,3,2400,13.8,1,0.06,1,10
23,116700,0,2.0,1,2,7500,10.99,0,0.06,0,4
29,92000,0,2.0,5,2,20000,13.72,0,0.22,0,10
30,125000,0,3.0,4,1,10000,10.74,0,0.08,0,6
25,19200,0,4.0,1,3,6250,15.31,1,0.33,1,2
29,43738,0,1.0,2,0,14000,7.88,1,0.32,0,6
26,94000,2,1.0,2,0,5000,7.68,0,0.05,0,3
29,60000,2,2.0,4,2,6000,13.49,0,0.1,1,8
22,54000,0,0.0,2,0,14000,7.14,0,0.26,0,2
32,34310,0,2.0,3,3,12000,14.96,1,0.35,1,8
29,240000,2,11.0,0,3,35000,14.91,0,0.15,0,6
22,54400,0,2.0,2,4,7000,10.99,1,0.11,1,2
23,40000,0,7.0,1,2,5600,13.8,0,0.14,0,3
24,37200,0,4.0,2,3,10000,12.92,0,0.27,1,4
31,65800,0,15.0,5,0,25000,7.51,1,0.38,0,9
52,52000,2,1.0,2,0,17000,7.88,1,0.33,0,18
23,71000,2,2.0,5,4,20000,15.13,1,0.28,1,2
22,30000,0,1.0,5,2,15000,15.27,1,0.5,1,2
26,82000,2,5.0,1,2,1000,14.27,0,0.01,1,2
25,110000,2,1.0,5,1,10000,12.69,0,0.09,0,3
21,16800,2,0.0,3,1,6000,10.39,1,0.36,0,4
25,9600,2,1.0,2,2,5500,12.87,1,0.57,0,3
22,57500,0,3.0,0,2,2400,15.23,0,0.04,0,3
26,30000,0,2.0,2,1,7000,10.71,0,0.23,0,4
30,75600,0,0.0,0,1,25000,9.99,1,0.33,0,8
25,51000,2,9.0,5,3,5500,16.77,1,0.11,1,2
24,102000,2,7.0,2,1,7200,10.99,0,0.07,0,3
26,35000,0,0.0,1,2,12000,10.91,1,0.34,1,2
38,20640,0,2.0,2,2,3500,12.61,0,0.17,1,16
22,42000,2,1.0,1,0,13000,10.99,0,0.31,0,4
27,49000,0,11.0,2,2,6000,15.27,0,0.12,1,9
26,66996,0,10.0,0,3,25000,15.21,1,0.37,1,2
21,42500,0,3.0,1,2,25000,12.73,1,0.59,1,3
22,31200,0,5.0,0,2,10000,12.73,1,0.32,0,4
25,39000,0,0.0,3,2,6000,13.49,1,0.15,1,2
22,49000,2,6.0,3,0,4000,8.94,0,0.08,0,2
23,100000,0,1.0,1,2,12000,13.57,0,0.12,1,2
